case_id,state,isMetro,areaname,county,family_member_count,housing_cost,food_cost,transportation_cost,healthcare_cost,other_necessities_cost,childcare_cost,taxes,total_cost,median_family_income
3026,WV,True,"Weirton-Steubenville, WV-OH MSA",Brooke County,1p1c,8088.69,4571.83416,12735.525883612827,10024.7022,4587.40728,7451.62716,6462.36696,52593.4632,68114.5078125
1294,MI,False,"Keweenaw County, MI",Keweenaw County,1p3c,12432.0,9683.25948,11159.643297543038,14541.2148,8013.23076,15919.578,10021.16376,85420.4472,65545.390625
257,CO,False,"Costilla County, CO",Costilla County,1p4c,11556.0,12438.2964,13571.422437086625,13108.0632,8694.0798,13135.2264,7563.1956,82188.4104,40987.81640625
1663,MT,False,"Roosevelt County, MT",Roosevelt County,1p3c,11940.0,10848.83712,13935.926129613814,12563.1696,8257.29492,17488.7652,10925.15628,85320.6504,53043.78125
322,CT,True,"Windham County, CT HUD Metro FMR Area",Windham County,1p4c,15684.0,10974.96756,13787.725445249278,15692.0136,9659.595,17419.7916,12994.1328,97002.5268,85219.375
2330,PA,False,"Tioga County, PA",Tioga County,1p3c,12276.0,9324.6204,13546.875492827401,11048.99856,7826.75688,17222.1684,8312.10936,79830.8676,62788.359375
1827,NM,False,"Colfax County, NM",Colfax County,2p1c,9264.0,8309.44404,14560.55255103585,10206.1194,6367.55124,7416.84372,6851.67996,62146.7808,52522.15234375
509,GA,True,"Pulaski County, GA HUD Metro FMR Area",Pulaski County,2p0c,6816.0,5706.31932,14479.018106754702,10154.95968,4537.33008,0.0,6567.82392,46887.1344,56908.75390625
151,AR,True,"Pine Bluff, AR MSA",Lincoln County,1p3c,8188.2078,8487.79464,11753.696680568388,12052.9488,6042.3732,13037.4432,5547.297,66322.6644,59296.125
1494,MS,True,"Tunica County, MS HUD Metro FMR Area",Tunica County,2p4c,12144.0,13887.0276,13464.854683845644,22589.0664,9432.06888,8925.15816,6517.06272,86287.0548,42712.8828125
2990,WA,True,"Longview, WA MSA",Cowlitz County,2p4c,17520.0,13842.2328,11988.908462191164,19291.992,11363.7744,18147.5268,7635.50028,103747.6644,70254.4140625
884,IA,False,"Van Buren County, IA",Van Buren County,2p4c,11712.0,11691.9822,13723.599239487305,18583.6188,8480.18556,11368.60764,7198.83624,85439.4144,62328.33984375
1498,MS,False,"Washington County, MS",Washington County,1p3c,10668.0,9324.6204,11865.621814500455,14682.15,7244.11524,4491.1044,4553.328,62457.252,40774.234375
2877,VA,False,"Essex County, VA",Essex County,2p3c,13356.0,11823.70968,13332.989559477057,18460.6872,9123.60132,13413.1416,9804.86724,91146.1704,60043.65234375
1020,KY,False,"Carroll County, KY",Carroll County,2p3c,10776.0,9663.96168,14445.033193107833,16198.7712,7406.2038,12023.886,7157.02368,76937.3676,54288.29296875
2445,SD,False,"Potter County, SD",Potter County,2p1c,8724.0,7504.54032,13269.166230105304,16176.3432,5880.24024,5407.15728,6059.40636,64432.5936,68638.1875
1698,NE,True,"Sioux City, IA-NE-SD HUD Metro FMR Area",Dakota County,2p3c,12697.1796,10249.65528,14223.779676021935,26595.9936,8314.5432,22168.1208,13158.0624,107334.1176,69576.703125
1639,MT,True,"Golden Valley County, MT HUD Metro FMR Area",Golden Valley County,2p2c,9000.0,9504.33912,13298.296438089308,14789.7012,6704.85204,16742.0316,9822.85176,83519.1156,53414.46484375
2429,SD,False,"Kingsbury County, SD",Kingsbury County,2p2c,8628.0,9714.21384,10048.215163441791,19355.3052,6646.10748,11318.4822,6132.79692,77633.496,73825.7109375
2516,TN,False,"Marshall County, TN",Marshall County,1p3c,11688.0,9145.3008,13745.965713372021,13695.8688,7548.7266,10347.42408,3847.36704,69339.9084,63866.52734375
747,IN,False,"LaGrange County, IN",LaGrange County,2p3c,12396.0,11091.59184,17598.745168318383,17884.7784,8510.48076,15164.9484,8498.0706,89004.9612,74135.8125
1408,MN,True,"St. Cloud, MN MSA",Stearns County,2p2c,10017.23148,9294.46368,16828.36997675603,12487.0356,6997.38864,19396.8876,8943.89064,81638.1504,80760.8984375
2214,OK,True,"Okmulgee County, OK HUD Metro FMR Area",Okmulgee County,2p3c,11424.0,10762.13892,12925.228692166165,19696.6524,8038.91304,16442.2716,9306.98436,90502.8696,54947.515625
820,IA,True,"Des Moines-West Des Moines, IA MSA",Dallas County,1p2c,12361.38,7124.15772,10342.70900072733,9839.18844,7060.37844,15662.4504,9912.05496,74439.0,114112.203125
2649,TX,False,"Hamilton County, TX",Hamilton County,2p4c,10956.0,11871.17064,13460.459766900365,21892.5012,8271.18384,9209.17164,3179.03904,81092.7072,67891.6875
2245,OR,False,"Douglas County, OR",Douglas County,2p0c,10032.0,6010.65672,11148.138742399391,10962.56028,5812.88712,0.0,9305.75388,55442.2908,57524.84765625
2529,TN,False,"Rhea County, TN",Rhea County,1p4c,10968.0,12035.8812,15221.469451704555,15525.3168,8335.21284,10251.69732,2616.57804,72634.6524,58506.49609375
991,KS,False,"Thomas County, KS",Thomas County,2p0c,6540.0,5801.42436,10874.657084794222,11293.37988,4471.78488,0.0,6614.49612,49016.7156,73732.2734375
2000,NC,False,"Scotland County, NC",Scotland County,2p4c,10356.0,12722.31,15392.357147853198,24093.5904,8362.18212,11637.40428,7436.96856,88783.8396,47650.890625
2197,OK,False,"Latimer County, OK",Latimer County,2p1c,8736.0,7338.82476,12236.766265550035,13763.274,5824.54284,6034.15728,7479.98076,63502.1892,53576.703125
2821,UT,True,"Ogden-Clearfield, UT HUD Metro FMR Area",Morgan County,1p2c,14359.128,6900.12744,16063.568094017995,8839.15284,7703.06688,17189.5032,11472.78144,81886.2132,99294.078125
1165,LA,True,"Baton Rouge, LA HUD Metro FMR Area",St. Helena Parish,1p2c,8614.90356,7460.20308,12241.134201682213,12347.2296,5824.64544,8897.00388,6344.61324,63720.018,53706.08203125
1992,NC,False,"Polk County, NC",Polk County,1p0c,7512.0,3496.41756,11186.5177910084,6010.79004,3988.7838,0.0,6294.24612,38875.9452,61574.65234375
2985,WA,True,"Kennewick-Richland, WA MSA",Benton County,2p4c,16890.0588,13887.0276,12367.186484301159,16229.6076,11151.75288,18161.3436,6672.26592,99142.3716,83393.6796875
2947,VA,False,"Rockbridge County-Buena Vista city-Lexington city, VA HUD Nonmetr",Buena Vista city,1p2c,9225.9924,6922.53,13508.426468118236,10539.5274,5851.24656,11308.83624,6210.60576,61535.0268,38581.9609375
2781,TX,False,"Tyler County, TX",Tyler County,1p2c,8808.0,6272.84328,16673.659638027853,10707.00144,5464.38432,8241.6738,3064.7616,55970.5368,62189.71875
2054,ND,False,"Ransom County, ND",Ransom County,1p3c,11520.0,9832.69332,12917.601741409571,11403.0462,7736.92308,13453.8996,5196.46872,72996.0408,81158.2734375
2653,TX,True,"Houston-The Woodlands-Sugar Land, TX HUD Metro FMR Area",Harris County,2p0c,11312.2104,5535.13032,15170.509285883549,7922.95968,6104.4558,0.0,5435.8008,48162.7788,73169.5703125
1684,NE,False,"Boyd County, NE",Boyd County,2p4c,12204.0,14872.56,13846.714216075401,29971.8636,9810.90528,18250.5936,13520.766,114881.3676,68027.2265625
130,AR,False,"Cross County, AR",Cross County,2p3c,11100.0,10286.26176,12265.47412884307,16868.9688,7749.08568,10830.58956,6417.34356,77192.3556,62636.390625
494,GA,False,"Mitchell County, GA",Mitchell County,2p2c,7776.0,8574.89136,13078.38730302876,15662.694,5924.57268,7919.11152,5795.20308,65534.4144,42112.19140625
2724,TX,False,"Morris County, TX",Morris County,1p1c,8808.0,4373.05812,13389.577225242261,8046.8958,4776.01716,4872.77532,3669.51156,46516.0512,54215.38671875
2632,TX,False,"Franklin County, TX",Franklin County,1p4c,12204.0,10389.63576,14221.18717024233,16027.2132,8186.565,9672.98436,2839.46868,73695.744,66687.21875
498,GA,True,"Murray County, GA HUD Metro FMR Area",Murray County,1p3c,11244.0,8726.88864,13181.539096936749,13577.202,7236.24024,11034.30984,6385.15212,70662.9372,56741.37890625
2979,VA,True,"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",Virginia Beach city,1p3c,22241.79,9772.91964,14306.8582343881,13218.5532,11600.19216,20297.4336,17058.5856,106198.9692,90928.5234375
437,GA,True,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",DeKalb County,2p0c,12540.5064,6238.90944,12736.421283284042,10058.95968,6804.52368,0.0,8367.85908,55562.6604,79286.375
1835,NM,False,"Hidalgo County, NM",Hidalgo County,1p2c,8808.0,6720.90384,12413.774197350871,8180.3994,5626.73436,13306.8456,5065.30848,60214.8168,54270.8359375
200,CA,False,"Inyo County, CA",Inyo County,1p2c,12204.0,7325.78388,16436.55469630295,12750.0516,7076.41044,11308.39452,6451.2576,71677.7172,76379.4296875
831,IA,False,"Fremont County, IA",Fremont County,1p0c,6228.0,3081.41232,18792.957546871374,4950.69,3373.16712,0.0,5667.34968,35378.988,71989.75
3084,WI,True,"Appleton, WI MSA",Calumet County,2p1c,9351.45192,6865.35276,13758.53851212058,12660.8304,5875.9878,9975.89652,7933.99584,67069.2888,93110.53125
2258,OR,False,"Malheur County, OR",Malheur County,1p1c,9564.0,4067.25036,13254.941110947737,8302.29492,4939.13928,6367.73952,7410.07392,52372.4412,51497.37890625
2595,TX,True,"Dallas, TX HUD Metro FMR Area",Collin County,1p2c,19374.6264,7124.15772,12484.918008646848,9045.59472,9601.55424,15530.022,8112.906,80720.976,116514.9765625
1493,MS,False,"Tishomingo County, MS",Tishomingo County,1p1c,8208.0,4449.51084,13818.232412243371,8837.2434,4586.31552,2796.63588,4586.547,45322.5792,50229.25
505,GA,True,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",Pickens County,1p4c,13164.9312,11889.5478,13907.514146316658,15955.944,9078.22632,12041.952,8754.3516,85672.4652,81843.171875
56,AL,False,"Randolph County, AL",Randolph County,1p0c,5748.0,3071.037,11265.450764379397,5686.79004,3195.48492,0.0,5448.89832,34375.254,56018.49609375
520,GA,False,"Stephens County, GA",Stephens County,2p0c,5904.0,5363.94036,14326.305534113197,10173.58008,4082.81904,0.0,6090.672,44577.3456,61492.50390625
1042,KY,False,"Grayson County, KY",Grayson County,1p4c,10956.0,9292.13892,12241.392029509909,17281.956,7336.6992,12238.5624,6912.5076,77313.6852,47106.671875
3054,WV,False,"Morgan County, WV",Morgan County,1p2c,8928.0,6855.32148,16172.338439216514,14415.3588,5718.91992,12200.1984,8295.23076,69932.7888,65696.328125
265,CO,True,"Denver-Aurora-Lakewood, CO MSA",Elbert County,2p2c,16518.6852,10523.73264,15592.39342333925,11879.78472,9798.53472,19419.7812,12716.538,99087.3516,114597.890625
1714,NE,False,"Grant County, NE",Grant County,2p1c,8868.0,7315.1514,13402.93162786523,19622.0244,5863.79412,6585.47832,8933.5584,72916.7748,63663.21484375
2577,TX,False,"Brown County, TX",Brown County,2p2c,9612.0,8155.14252,12623.58991472617,16453.0416,6437.73636,8617.3704,4359.43764,67522.5876,63549.23828125
1523,MO,True,"Kansas City, MO-KS HUD Metro FMR Area",Cass County,1p0c,8892.87528,3091.78752,10330.847801411208,5221.34988,4342.51608,0.0,6017.71872,38464.65,83084.6015625
2627,TX,False,"Fayette County, TX",Fayette County,2p2c,9564.0,9144.55296,10609.12508081891,16453.0416,6778.84716,8423.6946,4972.07808,70997.52,74511.6328125
364,FL,False,"Liberty County, FL",Liberty County,2p3c,10956.0,12372.8004,11677.719441920814,21518.4624,8452.94388,10824.35376,5684.82828,85023.2868,43172.90234375
1414,MN,True,"Wabasha County, MN HUD Metro FMR Area",Wabasha County,2p2c,8808.0,11093.39136,12663.430060184051,16965.5328,7211.05884,18501.0012,10460.8044,88232.6952,82619.453125
2516,TN,False,"Marshall County, TN",Marshall County,2p2c,9084.0,9174.53544,11651.443799089951,16488.9648,6615.78732,9235.81572,4728.87888,69615.6036,63866.52734375
3118,WI,False,"Monroe County, WI",Monroe County,1p3c,12528.0,8428.02252,11300.384950373013,14092.9044,7593.19332,18302.1492,10601.4456,84701.8884,73596.7265625
3103,WI,False,"Jackson County, WI",Jackson County,1p3c,11544.0,9205.07304,15015.047455602844,14092.9044,7518.20724,17198.2164,10384.78128,83945.0856,71051.2265625
377,FL,True,"Tampa-St. Petersburg-Clearwater, FL MSA",Pasco County,1p3c,18862.4712,10071.78516,12060.864261949182,12561.0324,10484.02224,14168.0568,8124.27324,87345.2988,67147.234375
637,IL,False,"Henderson County, IL",Henderson County,2p3c,11124.0,9956.80884,12834.19734780874,21445.2012,7638.40872,13347.4848,9587.89092,88811.2968,61999.7578125
3114,WI,False,"Marinette County, WI",Marinette County,2p0c,6684.0,5192.75064,15841.75815505641,9973.37988,4303.4154,0.0,5146.78524,44222.1792,62542.94921875
425,GA,False,"Clinch County, GA",Clinch County,2p4c,11124.0,13483.8564,13420.76578507573,20696.2572,8916.39696,9106.5066,6141.71892,83845.1604,44875.37890625
2615,TX,False,"Dickens County, TX",Dickens County,2p4c,11628.0,13752.6372,16112.820861772818,21892.5012,9196.40628,9280.93872,4070.01564,86012.6424,62251.328125
3161,WY,True,"Casper, WY MSA",Natrona County,1p4c,14904.0,11450.54952,14696.97519155127,21426.4668,9549.2922,23860.71,11449.72632,106390.4184,79533.8359375
2602,TX,True,"Killeen-Temple, TX HUD Metro FMR Area",Coryell County,2p0c,7604.28,5097.6456,11770.309203982562,10610.95968,4602.40836,0.0,4983.01176,45367.7172,61234.76953125
149,AR,False,"Lawrence County, AR",Lawrence County,1p3c,10368.0,8308.47588,11225.227618221325,12022.1772,6767.22432,10431.05856,5544.86724,66313.254,52272.6328125
1872,NY,False,"Franklin County, NY",Franklin County,2p1c,9300.0,6581.26908,18299.198080449336,14877.3996,5754.41016,8177.721,8236.30884,67446.8148,65277.38671875
1515,MO,True,"St. Joseph, MO-KS MSA",Buchanan County,1p0c,6565.85448,2905.03512,15092.391467138506,6541.34988,3431.6766,0.0,5087.11704,33900.2196,65332.83203125
1803,NJ,True,"Bergen-Passaic, NJ HUD Metro FMR Area",Bergen County,2p1c,22651.5624,9374.75688,9704.56093533747,11855.63892,11604.3984,12214.4268,12102.132,91084.8048,126280.09375
33,AL,True,"Tuscaloosa, AL HUD Metro FMR Area",Hale County,1p3c,8813.8608,9892.46556,14690.829126897019,13517.4276,6778.04004,13948.0608,7865.24196,74948.256,55991.796875
1996,NC,True,"Rockingham County, NC HUD Metro FMR Area",Rockingham County,1p1c,8316.0,4388.34816,15191.594806428016,6755.53716,4603.28652,7643.09328,5357.26572,48473.8188,56187.921875
345,FL,True,"Tallahassee, FL HUD Metro FMR Area",Gadsden County,2p2c,8407.91676,8844.73248,12854.013912206196,18935.7324,6251.31516,9943.00272,5366.46864,73245.0816,52053.91796875
1800,NH,True,"Portsmouth-Rochester, NH HUD Metro FMR Area",Strafford County,2p4c,20112.87,16395.6552,14798.698556771426,15306.132,13228.4784,17636.568,8287.67208,106821.024,93520.234375
241,CA,False,"Tuolumne County, CA",Tuolumne County,2p1c,13212.0,9611.49384,15299.255740801043,15869.022,8269.8516,7339.24068,9225.82032,78686.1324,77912.4765625
2691,TX,False,"Lamar County, TX",Lamar County,1p2c,9216.0,5891.99268,15522.007922919121,10946.25072,5474.22144,8504.67192,2908.40244,55096.8924,58432.5625
3036,WV,True,"Weirton-Steubenville, WV-OH MSA",Hancock County,1p4c,11468.07564,10462.8018,15744.243354837738,20150.3676,7946.42208,17534.1756,11226.41376,92074.9452,60793.234375
2429,SD,False,"Kingsbury County, SD",Kingsbury County,2p0c,6552.0,6162.82476,15955.113516493593,12997.38,4607.08224,0.0,5747.8476,50087.268,73825.7109375
2969,VA,False,"Wise County-Norton city, VA HUD Nonmetro FMR Area",Norton city,1p0c,5555.96964,3102.1626,14913.254376232431,5302.79004,3137.18256,0.0,5082.795,32341.9128,46095.24609375
2721,TX,False,"Montague County, TX",Montague County,1p0c,7740.0,2998.41132,14491.188310579202,5506.79004,3890.94984,0.0,4747.0038,36260.9676,63473.25390625
2257,OR,True,"Albany, OR MSA",Linn County,2p3c,19092.0,11457.65256,11957.433068930237,16125.2124,11069.34444,20436.1332,17205.3756,110872.1484,68382.5078125
409,GA,False,"Bulloch County, GA",Bulloch County,2p3c,12300.0,11384.43972,14471.609876716258,17455.392,8581.80684,9677.12628,7046.7576,79503.5628,58768.3359375
2084,OH,False,"Clinton County, OH",Clinton County,2p4c,12000.0,11826.37284,15082.863218191662,16813.1772,8633.23392,14103.4752,4973.28108,82755.3924,65227.0703125
2700,TX,False,"Lipscomb County, TX",Lipscomb County,1p2c,9084.0,7056.94848,13440.339160700678,10946.25072,5848.50252,8228.00388,3749.37888,59817.2928,68540.640625
35,AL,True,"Dothan, AL HUD Metro FMR Area",Houston County,1p1c,8737.75044,4954.09428,11279.386966296244,8444.00688,4961.09544,5131.55532,5734.21872,48786.9876,62393.03125
2738,TX,False,"Pecos County, TX",Pecos County,1p2c,10776.0,6564.0828,12596.637715190534,10946.25072,6282.9954,9219.126,3721.5234,59660.1264,62824.296875
3096,WI,True,"Fond du Lac, WI MSA",Fond du Lac County,1p0c,6984.0,3164.41296,12389.142073780306,4657.34988,3677.1702,0.0,5006.95896,33790.8984,80297.796875
1164,LA,True,"New Orleans-Metairie, LA HUD Metro FMR Area",St. Charles Parish,1p0c,8979.531,3745.42056,16260.878856721709,5785.47984,4610.75172,0.0,6230.79276,40006.6668,85728.6796875
2142,OH,False,"Sandusky County, OH",Sandusky County,1p2c,8964.0,5779.9764,14792.455661837717,7928.09184,5342.32392,12303.4056,4142.18376,56397.8376,68746.0
658,IL,True,"Bloomington, IL  HUD Metro FMR Area",McLean County,2p2c,10236.0,8994.64164,12352.247518786931,18208.9512,6968.01996,16749.5964,10758.78876,86282.268,95238.1171875
1474,MS,False,"Noxubee County, MS",Noxubee County,2p3c,11088.0,11713.89336,15249.375816793528,20596.9404,8262.02496,4453.68132,6478.48464,76636.1304,48085.23828125
2865,VA,True,"Lynchburg, VA MSA",Campbell County,2p0c,7322.22144,5630.235,14157.493533002236,10874.95968,4693.18584,0.0,6779.8476,48378.0444,66010.5390625
769,IN,False,"Pulaski County, IN",Pulaski County,2p3c,11184.0,9810.38604,13048.651381769512,17005.1436,7607.094,14825.0988,7352.47632,83263.1664,59798.2421875
84,AK,True,"Matanuska-Susitna Borough, AK HUD Metro FMR Area",Matanuska-Susitna Borough,1p3c,17520.0,9932.42652,15555.622092690108,15196.9728,9947.09616,25159.7376,13027.3356,106156.1952,93137.2265625
937,KS,True,"Topeka, KS MSA",Jackson County,1p3c,10909.10004,9205.07304,12138.419432854073,14958.4176,7288.15872,15539.0256,9024.38304,81139.0488,68753.1953125
430,GA,False,"Cook County, GA",Cook County,2p2c,7776.0,9324.44532,12385.498168509694,15554.9196,6196.16604,8108.17752,6119.82828,66997.4064,48908.75
676,IL,False,"Pike County, IL",Pike County,1p0c,6336.0,2873.90976,13265.465793210824,6126.69,3337.1136,0.0,5967.44352,36098.4672,64211.5390625
2216,OK,False,"Ottawa County, OK",Ottawa County,1p2c,8976.0,6676.09716,14656.986223191361,10970.17524,5671.3722,13626.3624,6423.85176,64951.0608,50228.22265625
2399,SD,False,"Buffalo County, SD",Buffalo County,2p4c,10728.0,14469.3876,15706.335211286787,25713.234,9130.00704,12941.3892,5292.06264,92388.4104,34359.65234375
3032,WV,False,"Gilmer County, WV",Gilmer County,1p1c,8112.0,4281.31536,11943.946038212129,11890.8582,4490.58696,5772.01872,6654.76536,53484.0648,57611.1015625
694,IL,False,"Wabash County, IL",Wabash County,2p1c,8700.0,6699.63648,13370.954273912977,17884.2024,5579.89524,6909.07248,9378.30468,69345.1464,72737.2734375
314,CT,True,"Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area | Southern Middlesex County, CT HUD Metro FMR Area |  |",Middlesex County,2p0c,13589.1384,7380.17364,12099.40543920932,10425.0798,7598.00832,0.0,9132.89424,61233.0756,112971.3984375
151,AR,True,"Pine Bluff, AR MSA",Lincoln County,2p3c,8188.2078,10396.08036,16863.71541841171,16806.4272,6733.82076,13037.4432,6000.52332,75302.1624,59296.125
385,FL,True,"Orlando-Kissimmee-Sanford, FL MSA",Seminole County,2p4c,21126.5424,15589.3092,17747.84403497266,20292.2796,13303.6008,14939.826,8598.48408,108273.8676,83471.71875
786,IN,True,"Terre Haute, IN HUD Metro FMR Area",Vermillion County,1p0c,5994.86244,2811.65916,14092.706345063405,5461.34988,3190.95012,0.0,4987.23816,33359.7396,62009.0
